Country,Year,Portfolio_investment_assets,Real_Expenditure_GDP,Portfolio_investment_debt,Portfolio_investment_equity,Real_Public_GDP,Real_Priv_GDP,Real_Priv_GDP_Machine,Real_Expenditure_GDP_Gross_Fixed,Portfolio_investment_liab,Real_Priv_GDP_HH,Invest_net_liab,Real_Priv_GDP_Building,Real_Priv_GDP_HH_NP,Real_Public_GDP_Gov
Israel,1999.0,3608.7,518271.7,1126.6,174.0,176377.7,53426.6,45230.1,168387.3,18202.9,342829.0,1120.2,41300.9,332413.9,85044.6
Israel,2000.0,4903.4,550988.2,1340.1,1972.0,179405.3,50692.9,48070.4,173296.1,18716.9,371956.5,618.8,41513.9,360794.3,85998.5
Israel,2001.0,6086.9,572346.1,1207.8,32.0,185558.5,48133.0,47769.7,170201.7,18088.9,387146.6,-489.1,40398.1,375622.2,88989.2
Israel,2002.0,8946.9,586746.7,2594.8,50.3,193558.3,49673.5,42363.1,164088.6,18456.3,393832.1,274.1,40946.1,381356.1,94065.9
Israel,2003.0,11466.7,584598.7,2192.7,1054.3,189982.5,49603.3,39891.6,155857.7,20162.8,395173.2,1421.6,38847.4,383003.9,91931.5
Israel,2004.0,13573.6,603192.8,1704.0,1149.4,188039.9,46884.9,44134.2,154241.0,22461.0,415420.4,2497.3,31750.7,402846.8,89146.7
Israel,2005.0,17106.3,620988.4,4601.2,3361.3,191822.1,48480.3,46694.4,160400.8,22514.8,429372.9,207.5,30374.8,416889.8,91302.8
Israel,2006.0,22025.8,647196.9,3440.6,2906.3,195673.0,46019.2,51234.8,171826.5,25043.9,451574.9,2229.9,36739.9,439431.1,93669.2
Israel,2007.0,25190.5,688134.3,1103.3,2034.4,202532.2,48191.1,60518.7,187900.1,23464.0,485480.8,-1911.2,38828.6,472190.6,96682.6
Israel,2008.0,20525.7,701126.2,-655.5,2289.7,206056.2,50211.5,63997.3,196807.5,22589.2,494905.3,-810.6,37752.4,480986.0,97809.0
Israel,2009.0,24088.5,713764.1,1128.7,7126.1,214378.5,53331.5,52865.4,187254.5,23636.4,499442.0,1346.6,35981.7,485353.8,101196.5
Israel,2010.0,28411.9,743394.0,2530.6,6326.3,219607.7,60146.3,60637.2,205193.5,33838.2,523634.8,10025.5,39625.2,509385.4,103251.7
Israel,2011.0,29272.6,771320.5,-165.1,3618.9,225873.4,66159.4,73727.8,229603.5,29676.0,545205.6,-3655.4,43628.5,530571.8,105633.5
Israel,2012.0,34536.3,793594.8,3627.3,3932.0,233463.0,71568.1,69919.0,241600.7,26541.9,559941.0,-3247.7,48401.9,545070.9,108874.6
Israel,2013.0,39353.6,822534.8,3385.1,5940.0,242737.1,73356.4,68753.9,249217.0,26335.5,579698.1,-1009.5,54341.1,564763.5,112645.9
Israel,2014.0,45759.0,852511.2,7257.9,3053.8,250477.4,75030.1,71434.9,250491.8,30758.0,601930.1,5855.0,51328.9,587409.2,116963.0
Israel,2015.0,53481.8,884277.2,8303.8,1542.7,258316.5,77722.2,66461.3,248194.1,28609.7,625960.7,-1766.8,53977.3,611157.5,120224.8
Italy,1997.0,245047.450533908,1136439.6938505,47105.9038095083,15115.6035612483,278135.99991982,,,280166.741703,359899.178593511,857685.29500898,64243.926638212,,,
Italy,1998.0,378456.233742665,1170559.6968844,82707.5621203139,26676.9121588151,283107.14139627,,,291510.07003075,476850.160304882,886553.87119647,97500.3101571949,,,
Italy,1999.0,337767.6166,1198474.1302721,68247.043456118,69150.4566092318,286321.87647953,,,304219.73713605,449350.5478,910947.05845161,115055.317619781,,,
Italy,2000.0,307041.7375,1232284.9650703,3860.88665342058,83764.3963749756,295991.1592002,,,324934.80553805,495920.2105,935176.10365743,64564.1327727026,,,
Italy,2001.0,315931.067899999,1253789.9213995,22126.9695406373,13626.0476157721,312281.68098251,,,333618.75345194,499995.860699999,941200.21013017,34544.4593412059,,,
Italy,2002.0,353151.8224,1257361.7027196,4088.02120156795,9246.85263421538,316473.94571573,,,346480.54310268,668654.2661,940803.00502331,44492.3630298436,,,
Italy,2003.0,467363.046,1268026.8729839,49944.2633146658,22661.5825878312,320906.46245447,,,344315.94222105,864200.172,947152.97076897,68553.6011125032,,,
Italy,2004.0,550543.1127,1279316.8994655,11341.3948220058,24347.5845036798,322947.76858568,,,349882.71236157,1017232.6252,956355.46419681,48263.1261068535,,,
Italy,2005.0,594673.7933,1294477.9541507,113279.609442742,38223.8374460773,324770.85154856,,,355307.36801885,1036543.405,969616.74284432,168487.190362814,,,
Italy,2006.0,661838.595,1306028.8649534,47315.2939975138,39185.7345805125,323241.61753881,,,364334.25886414,1263449.463,982639.73573272,108814.949251699,,,
Italy,2007.0,729084.0228,1319343.5087294,35498.1670298292,646.569053677948,324885.61785656,,,369879.86910172,1442685.9699,994304.63968802,46555.7761649079,,,
Italy,2008.0,702008.2725,1312303.2226423,23839.1292473152,-118053.931791661,329187.83008964,,,358208.37164868,1386325.2546,983048.03908042,40221.3536212621,,,
Italy,2009.0,794186.9334,1297198.1054864,37782.8098917444,20626.8539038768,328907.15910161,,,323293.3880223,1568104.6248,968284.48763148,85011.4300579318,,,
Italy,2010.0,719933.8704,1309620.3,-10167.3556062054,59508.8586997108,331166.0,,,322646.2,1389519.7248,978454.3,-17926.0535444445,,,
Italy,2011.0,640202.3115,1303510.3532922,-42000.2566114243,6335.42678570755,324422.22553154,,,318023.52372705,1176243.0852,979088.11214046,-68016.8336015882,,,
Italy,2012.0,586271.4318,1261074.5562206,-97360.8564858928,29264.0040345872,318456.24603306,,,287048.76184642,1244244.3372,942717.03188597,-68280.9725005315,,,
Italy,2013.0,574575.8121,1234254.9676824,-22341.7654425238,63484.474193791,314811.45690963,,,268546.71428414,1352196.5172,919675.87149961,30093.1280935437,,,
Italy,2014.0,549126.5031,1233980.8548915,34918.306266505,97814.3781716269,312836.04060392,,,262586.38901194,1367944.6815,921282.13201979,108742.447798001,,,
Italy,2015.0,523354.4205,1249410.2585343,41912.0447748676,96072.0103189445,311102.25310605,,,267207.73087659,1241043.9684,938161.53044204,13078.8892821643,,,
Japan,1997.0,778440.654904879,340192707.6,33336.9711696686,13727.5768128815,78073000.0,32044900.0,,152546700.0,315059.646409332,262002600.0,52192.197523792,61624200.0,257734000.0,
Japan,1998.0,895443.537129706,339486200.1,81237.7157706277,13998.0502619695,79089500.0,27740700.0,,146032300.0,358312.179547092,260307900.0,39948.2998922763,62034000.0,255469100.0,
Japan,1999.0,1003110.74732646,345020465.9,122006.670514449,32403.6298290655,81883900.0,27678700.0,,144442300.0,332461.128349796,263087200.0,23042.6361280761,60033100.0,257771500.0,
Japan,2000.0,1044230.70026458,352192161.5,63640.45658728,19721.6414455636,85057200.0,27816100.0,,145351300.0,334089.749690555,267138800.0,48672.6819604653,58248100.0,262209800.0,
Japan,2001.0,1062402.64641336,359690457.3,95508.3988127577,11279.9442299948,87084400.0,26913000.0,,143390100.0,289745.902145266,272616800.0,21401.9417897382,55546800.0,267614000.0,
Japan,2002.0,1183703.23675873,364860842.9,48647.9263957732,37282.7319295467,88745300.0,26181600.0,,136456100.0,270488.380973765,276130100.0,-3354.44978203709,51645100.0,271151200.0,
Japan,2003.0,1446858.50705379,368271369.2,171820.598576011,4470.69829562897,90401400.0,25946100.0,,135595700.0,306143.61678915,277881000.0,-6593.99098256236,48684000.0,272631300.0,
Japan,2004.0,1644981.64759134,372928333.2,142300.216866962,31472.845286592,91385900.0,26617200.0,,135992700.0,410090.342395983,281553400.0,98441.3707392877,45724100.0,276185500.0,
Japan,2005.0,1706314.59459327,377964155.4,173427.679527374,22969.3648598597,92111100.0,26473000.0,,140028600.0,416352.832837137,285863000.0,51813.454832097,44723900.0,280395600.0,
Japan,2006.0,1833063.91817607,380822106.1,45999.13751951,25037.1456268043,92317500.0,26496800.0,,140587400.0,507936.984040498,288517000.0,127119.312509135,43162100.0,282901900.0,
Japan,2007.0,1950097.24479999,384373920.9,97362.4950101888,26090.5324083495,93691100.0,23968800.0,,137561300.0,696980.913712724,290695700.0,151127.428860453,40400700.0,285182000.0,
Japan,2008.0,1981987.03378883,380995795.9,118350.529560642,65564.435454057,93608600.0,22461100.0,,132303500.0,785479.960335478,287401600.0,-29082.4298384769,37642600.0,281947400.0,
Japan,2009.0,2251814.93390118,380194167.4,124645.630928145,29685.328916819,95452400.0,18599600.0,,119041800.0,707412.189389388,284771600.0,-68687.5347313252,37100800.0,279146000.0,
Japan,2010.0,2626696.30148383,388616431.4,234951.540850847,21459.2632392689,97239100.0,18325900.0,,117490200.0,878015.181832448,291408200.0,71314.7091908291,35622500.0,285521000.0,
Japan,2011.0,2713442.46210237,389274908.5,83201.6519888851,12453.1875121642,99402300.0,19514700.0,,120098300.0,1179093.19994563,289879700.0,258456.659534301,36256400.0,283422200.0,
Japan,2012.0,2872606.44264841,396824840.7,164140.074646504,-22535.5255032032,101075400.0,19935000.0,,123427600.0,1120144.11217902,295760100.0,74453.2116232186,35922300.0,288872500.0,
Japan,2013.0,2231993.40308153,406015433.0,-19903.3832515729,-69715.2726548317,102568800.0,21664600.0,,128503400.0,946679.666387801,303468100.0,15280.284698683,38608900.0,296451700.0,
Japan,2014.0,2109406.67492081,404265773.2,55060.9765756954,61640.1977137707,103555600.0,21160200.0,,131358300.0,964425.331443899,300716700.0,124074.125116943,38551600.0,294139100.0,
Japan,2015.0,2142558.24791555,405614900.0,139062.816161196,166704.259957709,105549900.0,21105300.0,,134354500.0,1113120.77801227,300064900.0,162060.699061603,39225300.0,293207500.0,
Jordan,1997.0,77.997332,11480.2054725117,,,2645.07513077089,,,3883.6852614795,588.8587,8835.13034174078,,,,
Jordan,1998.0,80.254036,11950.046533941,,,2600.94644582,,,3266.8106786245,456.841516,9349.10008812097,,,,
Jordan,1999.0,91.537556,12467.6824482475,,-37.7997179125529,2720.51825021095,,,3818.70667269929,456.841516,9747.16419803651,-49.9294781382229,,,
Jordan,2000.0,127.926908,13665.4266730638,0.0,38.3638928067701,2707.19705359692,,,3472.82404983241,350.917472,10958.2296194669,-124.118476727786,,,
Jordan,2001.0,321.862408,14172.7248917759,0.0,201.14542232683,2740.19431710512,,,3314.64768908148,320.16988,11432.5305746708,-26.5159656139111,,,
Jordan,2002.0,496.051748,14378.0733472204,0.0,177.997448481497,2903.10519876049,,,3443.09356920272,320.16988,11474.9681484599,0.0,,,
Jordan,2003.0,619.606292,14712.2811570934,0.0,122.566995768688,3115.41121645959,,,3761.34995873458,,11596.8699406338,-291.255289139633,,,
Jordan,2004.0,813.541792,15290.3332383934,0.0,199.01269393512,2980.24444302893,,,4525.05939242805,,12310.0887953645,0.0,,,
Jordan,2005.0,627.081624,16691.1831605296,0.0,-143.582510578279,2912.82007539398,,,5814.46534850574,,13778.3630851356,0.0,,,
Jordan,2006.0,840.763284,18326.5516987611,0.0,180.394922425952,3394.47534802077,,,5408.80705669051,,14932.0763507403,0.0,,,
Jordan,2007.0,339.633952,19807.0520801962,0.0,-494.358197213139,3666.54406159199,,,6194.09408273119,,16140.5080186042,0.0,,,
Jordan,2008.0,284.538,21208.1168023729,0.0,-51.9273144789065,4150.39116403783,,,7226.93141072412,,17057.725638335,0.0,,,
Jordan,2009.0,872.112676056338,22446.8913689493,0.0,600.0,4962.85365991773,,,7840.8024396503,,17484.0377090316,0.0,,,
Jordan,2010.0,834.507042253521,21060.4484474724,-37.6056338028169,-3.38028169014085,4671.33729843771,,,7668.20502753951,850.0,16389.1111490346,750.0,,,
Jordan,2011.0,543.239436619718,22699.8435598909,-291.267605633803,8.73239436619718,5003.04864293463,,,6822.65391412752,712.224788732394,17696.7949169563,-153.802816901408,,,
Jordan,2012.0,319.859154929577,24099.3601673531,-223.380281690141,1.69014084507042,4881.51236631913,,,6050.0837052411,864.992394366197,19217.847801034,170.56338028169,,,
Jordan,2013.0,335.070422535211,26166.2728390764,15.2112676056338,4.36619718309859,4786.66741646848,,,5689.57426635616,2497.16591549296,21379.6054226079,1512.53521126761,,,
Jordan,2014.0,415.352112676056,26451.4917967332,80.2816901408451,23.5211267605634,4936.73610992068,,,5858.41186733936,3844.54816901408,21514.7556868125,1296.9014084507,,,
Jordan,2015.0,485.352112676056,27245.7835821416,70.0,0.422535211267596,4949.46825397002,,,6114.0828929345,5182.81690140845,22296.3153281716,1351.05169014085,,,
"Kazakhstan, Rep. of",1997.0,2.0,3158552.69605152,,1.2,589676.277113907,,,899121.221426365,570.0,2568876.41893761,405.4,,,
"Kazakhstan, Rep. of",1998.0,4.2,3202131.26794568,4.9,0.4,526843.989264306,,,874973.707501812,613.5,2675287.27868137,66.2,,,
"Kazakhstan, Rep. of",1999.0,1.0,3192045.43022042,3.8,1.8,555918.255239964,,,862338.347746978,579.5,2636127.17498045,-39.9,,,
"Kazakhstan, Rep. of",2000.0,66.30715,3433521.9195901,86.21366,-0.743,663349.410566778,,,1038827.6265155,594.33646313451,2770172.50902332,11.1445216633158,,,
"Kazakhstan, Rep. of",2001.0,1415.62617446864,3689702.44511991,1338.46986611558,10.432,771020.625477779,,,1269234.75199159,578.09764313451,2918681.81964213,-23.921499322566,,,
"Kazakhstan, Rep. of",2002.0,2087.23087916756,3645756.91967012,675.23051105471,374.411950812469,701272.452056399,,,1372820.29235029,195.715133009421,2944484.46761372,-222.147826253043,,,
"Kazakhstan, Rep. of",2003.0,3922.0069188976,3765695.99442004,1761.21450751763,311.849526890164,709168.565792079,,,1376804.45927317,359.386308460937,3056527.42862796,118.285552806905,,,
"Kazakhstan, Rep. of",2004.0,4828.1453145714,4180326.87914696,729.297936957673,362.810695139388,768893.38599668,,,1653369.31680552,1019.30237484288,3411433.49315028,687.70482869956,,,
"Kazakhstan, Rep. of",2005.0,9449.54835737466,4638270.60679842,4733.30871855051,423.832565121036,853830.11170171,,,2122680.27769812,2127.88699254258,3784440.49509671,1054.70021018928,,,
"Kazakhstan, Rep. of",2006.0,16833.6448915123,4956357.38751532,7329.34664552319,1847.3732734634,877300.364741673,,,2636341.59621046,4199.5913871521,4079057.02277365,1886.46773145652,,,
"Kazakhstan, Rep. of",2007.0,19940.8471840809,5560692.09148615,2569.69925616637,1531.55664747819,1007431.32334623,,,3115028.2012065,4101.06087660924,4553260.76813991,-1310.16514253979,,,
"Kazakhstan, Rep. of",2008.0,28099.3867305549,5822985.73212181,7871.11346221443,-593.477082633218,1016182.07137046,,,3093086.56209695,3154.19035022758,4806803.66075135,-819.459698894468,,,
"Kazakhstan, Rep. of",2009.0,23676.051725496,5801492.51382979,-2488.33641233051,619.580622687557,1016903.05709559,,,3040117.69493236,4081.86084858552,4784589.4567342,1186.51933596808,,,
"Kazakhstan, Rep. of",2010.0,28846.2768373927,6398716.54524126,6369.15377561448,832.942320128127,1047852.15967369,,,3166195.7892133,20028.9458585328,5350864.38556757,15538.419216999,,,
"Kazakhstan, Rep. of",2011.0,41848.4968308052,7104418.16667061,13090.2970498445,499.975081482029,1163145.89219143,,,3247598.98976402,18222.2185225393,5941272.27447918,714.221170271227,,,
"Kazakhstan, Rep. of",2012.0,55763.8829680752,7891226.80931605,13647.9974070724,1420.21200703618,1325407.14639374,,,3583268.44576685,17783.9129168908,6565819.66292231,-1901.48685550167,,,
"Kazakhstan, Rep. of",2013.0,61562.67706409,8566362.63870014,5899.0226994518,2603.99108179357,1340745.5865697,,,3760173.8085961,18729.9437659548,7225617.05213045,2403.9552116371,,,
"Kazakhstan, Rep. of",2014.0,65391.4384450261,8701685.2521282,5937.94026511645,535.842547565004,1456732.52032201,,,3884539.28706845,22504.5940149806,7244952.73180619,5570.16244297447,,,
"Kazakhstan, Rep. of",2015.0,55698.0964493451,8790658.1288137,-8415.65974145643,-1108.85403443593,1478606.21347373,,,4012176.14791114,18655.6710460084,7312051.91533997,-3642.39042066446,,,
"Korea, Rep. of",1997.0,11111.1,580060300.0,-1395.4,319.5,105276800.0,,77213200.0,309254100.0,54049.5,474206800.0,10783.1,,462700500.0,
"Korea, Rep. of",1998.0,8529.9,525762300.0,2040.5,-41.6,109525700.0,,47396500.0,245739600.0,46975.9,417670600.0,-3081.4,,406475200.0,
"Korea, Rep. of",1999.0,6857.4,582211800.0,-1552.5,270.5,114951200.0,,64228700.0,268479300.0,44245.9,467988600.0,-4164.3,,456050800.0,
"Korea, Rep. of",2000.0,4493.1,627728500.0,40.2,480.1,115734800.0,,86585000.0,306030100.0,39858.9,511606600.0,-396.6,,498970700.0,
"Korea, Rep. of",2001.0,6772.6,664780600.0,5029.3,491.7,123200100.0,,80622400.0,312805700.0,36385.0,541244100.0,1961.6,,527784000.0,
"Korea, Rep. of",2002.0,9757.3,721628200.0,3571.4,1460.2,131262200.0,,87293200.0,336087200.0,40535.5,589833000.0,4982.7,,575063300.0,
"Korea, Rep. of",2003.0,16130.2,725695600.0,3410.1,1992.7,137910300.0,,87655500.0,353958000.0,48270.6,587600400.0,8271.7,,572160400.0,
"Korea, Rep. of",2004.0,24077.3,734192700.0,8154.2,3621.6,144258800.0,,89927500.0,363826100.0,53896.8,589947300.0,8906.0,,573966100.0,
"Korea, Rep. of",2005.0,38220.4,769351400.0,13946.0,3685.6,151963100.0,,93062100.0,369229100.0,60980.8,617416700.0,10831.4,,600659900.0,
"Korea, Rep. of",2006.0,60947.1,811336400.0,16024.2,15261.7,163566100.0,,101441400.0,383895500.0,76004.9,647804200.0,15849.4,,630396800.0,
"Korea, Rep. of",2007.0,53748.5,856239300.0,3886.0,52558.0,174245100.0,,111522400.0,403309000.0,136588.2,682032400.0,57690.0,,663347700.0,
"Korea, Rep. of",2008.0,27234.0,875717100.0,-16360.3,-7120.2,182640800.0,,111275800.0,400827200.0,127512.4,693103300.0,7510.7,,673870800.0,
"Korea, Rep. of",2009.0,28826.5,889512000.0,-3504.6,2103.7,194786900.0,,102216400.0,402485400.0,154496.5,694615100.0,25042.7,,674862400.0,
"Korea, Rep. of",2010.0,30300.7,930994500.0,-1688.6,2954.0,205738900.0,,125911900.0,425635100.0,172120.0,725118500.0,20034.8,,706108100.0,
"Korea, Rep. of",2011.0,31784.0,957649100.0,3149.6,988.8,211012600.0,,132898300.0,431260800.0,192775.0,746490700.0,24132.5,,726067200.0,
"Korea, Rep. of",2012.0,38574.1,979445600.0,11460.0,14619.5,220489500.0,,134262700.0,430686000.0,214796.7,758839400.0,16254.8,,735824900.0,
"Korea, Rep. of",2013.0,44985.1,1003095500.0,13735.1,13759.1,231035900.0,,128966000.0,442805600.0,227652.2,772013700.0,13766.5,,745678600.0,
"Korea, Rep. of",2014.0,62428.5,1028320200.0,25853.5,13963.3,240900700.0,,135481100.0,456558400.0,221844.5,787409600.0,2454.7,,760603100.0,
"Korea, Rep. of",2015.0,80951.7,1054900400.0,25495.1,16383.8,250088000.0,,142433400.0,481001600.0,206639.4,804812300.0,-5892.1,,777068200.0,
Latvia,1997.0,632.9,9691.4838442007,426.241,113.126,2747.5766393734,,,1451.9586072887,3.5,7040.094555171,-38.824,,,
Latvia,1998.0,477.3,10040.334245472,40.4,-7.4,3076.5544956941,,,2076.0205042313,1.2,7108.4052012612,-3.4,,,
Latvia,1999.0,495.3,10303.221060175,19.2,-77.1,3094.459555689,,,2169.3466195345,197.0,7345.8679498835,208.7,,,
Latvia,2000.0,650.4195,10381.817298186,253.128462586162,26.5855182208835,2995.6148187498,,,2648.5124165999,174.0035,7502.4250094826,27.4408477635986,,,
Latvia,2001.0,496.171899999999,10905.35387486,50.4825149704067,-5.87601697167134,3139.4407008366,,,3160.0814637282,309.336299999999,7886.8085959481,150.48944116163,,,
Latvia,2002.0,761.3562,11521.483945272,182.973051497698,0.777305719056053,3269.1221132138,,,3036.5859795161,392.2138,8372.104838025,-1.02710118814855,,,
Latvia,2003.0,1173.327,12336.255996602,267.837543725341,-6.8771374033393,3402.4157040695,,,3365.6395813144,550.668,9048.0309978855,27.5117785299712,,,
Latvia,2004.0,1257.2183,13352.33806529,-10.2031043290038,27.7925219336221,3484.7405578784,,,4319.8352454065,882.6408,9973.4093057341,207.532073701292,,,
Latvia,2005.0,1427.437,14521.985458176,194.460971947837,72.8008203219455,3613.208291479,,,5222.4480963576,881.2359,11007.731355246,122.928461648434,,,
Latvia,2006.0,1748.976,16790.141437155,173.734123657083,73.6871439182319,3828.32048698,,,5970.9949876559,1276.173,13036.736443302,269.103875626847,,,
Latvia,2007.0,2308.2528,18394.696433195,440.011036776514,171.213092790786,3949.569635194,,,7306.2144894143,1417.6323,14508.152897239,-39.226958442927,,,
Latvia,2008.0,2350.5813,17303.332638499,193.828852895894,-432.859248927788,4027.8651084451,,,6561.8445795695,1477.9854,13309.352655223,172.551647374468,,,
Latvia,2009.0,2222.8458,14835.318562688,-322.845760263641,165.446889708785,3622.8731981497,,,4293.0286715581,1542.8826,11219.628194539,19.1364807882443,,,
Latvia,2010.0,2203.3938,14785.857,15.7884606060634,294.840512409811,3329.515,,,3446.067,1419.0444,11456.342,-43.2258326118327,,,
Latvia,2011.0,2607.2085,14842.42272857,621.528625595232,256.298046300052,3415.0298831477,,,4337.9791154995,1482.8094,11427.392778243,199.875726738365,,,
Latvia,2012.0,3495.0906,15509.59434088,784.084629491321,167.050529354839,3442.09937222,,,5104.0481190046,4054.5162,12070.604271669,2237.34879346156,,,
Latvia,2013.0,4040.763,16346.025089886,516.25270096327,106.753116448323,3500.3947054684,,,4877.9138349999,4315.2039,12851.02197197,315.037364339755,,,
Latvia,2014.0,7888.0077,16567.378499178,2064.36577659189,175.787756480852,3622.1591724564,,,4688.259719688,6389.8083,12946.694729219,2200.44951473758,,,
Latvia,2015.0,10428.6573,16935.095035654,2943.60263711456,102.124729826305,3721.0344162671,,,4594.5145378589,6123.9375,13214.629821069,-11.5228871038567,,,
Lithuania,1997.0,26.765,14364.538332033,-7.595,-0.1,4803.0120406429,,,2771.4283561635,354.7075,9839.0972250074,150.0625,,,
Lithuania,1998.0,35.12,15063.335107082,9.75,0.3,5049.0641207499,,,3358.3200528887,301.0525,10307.732366508,-54.05,,,
Lithuania,1999.0,26.6625,15391.796232821,-1.0575,3.0025,4828.4302873123,,,3160.3702637521,771.5875,10818.358281009,498.64,,,
Lithuania,2000.0,166.35,16173.302829655,140.015,1.365,4835.6529169263,,,2943.5295122015,1012.3,11561.990909597,284.38,,,
Lithuania,2001.0,133.225,16733.51592403,-25.125,-1.1,4906.0104169826,,,3318.3121775347,1217.05,12042.728121891,254.3,,,
Lithuania,2002.0,275.774596847255,17579.410924852,120.854388177552,3.65423379624144,5008.7652385323,,,3686.1879133313,1400.28386785046,12767.252294495,143.229377943543,,,
Lithuania,2003.0,256.953042974548,19236.184454406,-31.6039921522612,1.80020115157015,5177.5781172559,,,4204.4388750317,1933.28626769487,14218.063151564,218.033988106081,,,
Lithuania,2004.0,480.181113,21025.256864634,195.986308354616,30.1800168888891,5392.9575537704,,,4868.8710233021,2639.055129,15763.100004703,448.407812177491,,,
Lithuania,2005.0,1041.710491,23072.229043239,602.717255620106,212.644674787583,5584.8051163375,,,5427.4256588607,2646.940078,17585.269933154,404.322251941859,,,
Lithuania,2006.0,2001.72147,24815.967655687,842.525786288842,301.812881809079,5702.3010541769,,,6490.8466704682,3775.39122,19190.051409822,777.58230462085,,,
Lithuania,2007.0,2625.681723,27305.707660465,390.731373506727,388.618424722506,5807.8295430796,,,7940.5377024927,4986.252957,21583.887518785,717.163246021791,,,
Lithuania,2008.0,2402.616963,28149.234348938,-36.9140886609217,-93.6602645887571,5821.5327117533,,,7623.2088478839,3728.072043,22420.492500248,-238.748706104796,,,
Lithuania,2009.0,3133.73718,24266.270500826,688.932145064759,324.409235681556,5745.0124781867,,,4657.5849331918,6864.775932,18521.218748931,2298.29186189124,,,
Lithuania,2010.0,2681.071938,23513.927653,-203.438656805198,444.173794327567,5563.312826,,,4726.298801,9479.710986,17950.614826,2420.21237582246,,,
Lithuania,2011.0,1601.692932,24269.029218146,-549.707034244988,199.617657925187,5543.4274925875,,,5678.4942744969,10401.416259,18725.601724608,1370.62309781034,,,
Lithuania,2012.0,1718.821962,24919.849462718,74.3498032999961,195.82267285527,5615.7366541868,,,5577.5137108751,13602.604986,19303.476504848,1573.6418918192,,,
Lithuania,2013.0,2426.071347,25796.38291511,661.111446325249,109.249109684117,5654.7748506472,,,6040.417930008,12298.082877,20135.402019124,-1103.76784276787,,,
Lithuania,2014.0,2166.695001,26563.8796396,59.5262137252596,279.909544698345,5670.6490871045,,,6385.4933449076,13509.885609,20879.370678308,1632.80985948614,,,
Lithuania,2015.0,4738.817151,27422.14826062,-337.417496702993,87.0775221616179,5679.686977966,,,6695.5743481205,12705.499158,21725.981654167,-120.979769229037,,,
Malaysia,1997.0,,,0.0,0.0,,,,,,,-247.761291297251,,,
Malaysia,1998.0,,,0.0,0.0,,,,,,,283.102404841535,,,
Malaysia,1999.0,,,,,,,,,,,,,,
Malaysia,2000.0,,,,,,,,,,,,,,
Malaysia,2001.0,671.052631578947,,,,,,,,2738.68421052632,,,,,
Malaysia,2002.0,1197.63157894737,,520.263157894737,42.6315789473684,,,,,1962.63157894737,,-780.789473684211,,,
Malaysia,2003.0,1406.57894736842,,177.894736842105,18.4210526315789,,,,,2003.42105263158,,-165.0,,,
Malaysia,2004.0,1591.84210526316,,309.210526315789,-22.6315789473684,,,,,19653.1578947368,,4165.78947368421,,,
Malaysia,2005.0,2468.25396825397,,722.065159004534,-7.02943117439325,,,,,15556.3492063492,,-1785.70432784476,,,
Malaysia,2006.0,2757.75166359904,,233.728444581305,1887.14234911884,,,,,19896.6444853462,,3201.60847499904,,,
Malaysia,2007.0,2795.70542870104,,-161.409293350622,4093.04082049873,,,,,35045.2139724784,,9988.85741463046,,,
Malaysia,2008.0,4614.58850397517,,587.088475509999,2291.10671821618,,,,,36670.6248040531,,-10366.9525058619,,,
Malaysia,2009.0,7648.39301725799,,2579.71585225714,3759.7129469121,,,,,43057.6800773836,,6496.64866216007,,,
Malaysia,2010.0,10843.110085844,,3058.18036544341,4218.04178372513,,,,,62625.9745771364,,16679.7806649289,,,
Malaysia,2011.0,13644.4232455493,,2536.5612423725,3562.86267069636,,,,,75637.8518981083,,13603.2218352049,,,
Malaysia,2012.0,17832.8317067277,,3455.84222056104,3498.30676483624,,,,,101278.080763881,,21587.8643887687,,,
Malaysia,2013.0,19739.4530380101,,2503.47061658542,7691.53901060708,,,,,102676.250754716,,5544.5778081024,,,
Malaysia,2014.0,22375.9403107868,,2357.60841865748,6332.01093338271,,,,,97260.7886028584,,-3255.42639883176,,,
Malaysia,2015.0,21657.1547569898,789120.5571,373.944372097165,2378.65984499522,154021.1235,,,304423.4124,86354.6164650396,635099.4336,0.0110690248475075,,634552.9827,94005.1615
Mexico,1997.0,,8532668.8,707.6,0.0,1505832.8,664670.4,573565.7,2170678.4,,7026836.0,1488.4,932442.4,,
Mexico,1998.0,,9004459.4,53.715,0.0,1526986.0,684961.9,675953.6,2397919.6,,7477473.4,1619.918704,1037004.1,,
Mexico,1999.0,,9445740.5,1392.723,0.0,1606841.9,704264.3,730269.2,2531259.0,,7838898.6,8203.788747,1096725.4,,
Mexico,2000.0,,10054590.2,-3136.829,0.0,1656983.4,729490.6,830705.1,2663744.6,,8397606.7,-1841.866222,1103548.9,,
Mexico,2001.0,15511.6823629774,10219847.4,-2081.011,0.0,1611765.2,725831.1,780780.2,2470021.4,83127.486698239,8608082.2,2778.283721,963410.1,,
Mexico,2002.0,15865.4972497955,10371196.6,353.814886,-233.935562,1617318.0,746284.2,741469.3,2413844.0,82059.938940497,8753878.6,-1867.044623,926090.5,,
Mexico,2003.0,14378.1733964031,10563868.9,-1487.323854,-23.560562,1614804.3,770667.7,729320.7,2439242.7,87064.4557872616,8949064.6,3583.372611,939254.3,,
