,Code,Year,Banking_crisis_dummy
2722,MOZ,2002.0,0.0
2723,MOZ,2003.0,0.0
2724,MOZ,2004.0,0.0
2725,MOZ,2005.0,0.0
2726,MOZ,2006.0,0.0
2727,MOZ,2007.0,0.0
2728,MOZ,2008.0,0.0
2729,MOZ,2009.0,0.0
2730,MOZ,2010.0,0.0
2731,MOZ,2011.0,0.0
2732,MOZ,2012.0,0.0
2733,MOZ,2013.0,0.0
2734,MOZ,2014.0,0.0
2735,MOZ,2015.0,0.0
2736,MMR,1997.0,0.0
2737,MMR,1998.0,0.0
2738,MMR,1999.0,0.0
2739,MMR,2000.0,0.0
2740,MMR,2001.0,0.0
2741,MMR,2002.0,0.0
2742,MMR,2003.0,0.0
2743,MMR,2004.0,0.0
2744,MMR,2005.0,0.0
2745,MMR,2006.0,0.0
2746,MMR,2007.0,0.0
2747,MMR,2008.0,0.0
2748,MMR,2009.0,0.0
2749,MMR,2010.0,0.0
2750,MMR,2011.0,0.0
2751,MMR,2012.0,0.0
2752,MMR,2013.0,0.0
2753,MMR,2014.0,0.0
2754,MMR,2015.0,0.0
2755,NAM,1997.0,0.0
2756,NAM,1998.0,0.0
2757,NAM,1999.0,0.0
2758,NAM,2000.0,0.0
2759,NAM,2001.0,0.0
2760,NAM,2002.0,0.0
2761,NAM,2003.0,0.0
2762,NAM,2004.0,0.0
2763,NAM,2005.0,0.0
2764,NAM,2006.0,0.0
2765,NAM,2007.0,0.0
2766,NAM,2008.0,0.0
2767,NAM,2009.0,0.0
2768,NAM,2010.0,0.0
2769,NAM,2011.0,0.0
2770,NAM,2012.0,0.0
2771,NAM,2013.0,0.0
2772,NAM,2014.0,0.0
2773,NAM,2015.0,0.0
2774,NRU,1997.0,0.0
2775,NRU,1998.0,0.0
2776,NRU,1999.0,0.0
2777,NRU,2000.0,0.0
2778,NRU,2001.0,0.0
2779,NRU,2002.0,0.0
2780,NRU,2003.0,0.0
2781,NRU,2004.0,0.0
2782,NRU,2005.0,0.0
2783,NRU,2006.0,0.0
2784,NRU,2007.0,0.0
2785,NRU,2008.0,0.0
2786,NRU,2009.0,0.0
2787,NRU,2010.0,0.0
2788,NRU,2011.0,0.0
2789,NRU,2012.0,0.0
2790,NRU,2013.0,0.0
2791,NRU,2014.0,0.0
2792,NRU,2015.0,0.0
2793,NPL,1997.0,0.0
2794,NPL,1998.0,0.0
2795,NPL,1999.0,0.0
2796,NPL,2000.0,0.0
2797,NPL,2001.0,0.0
2798,NPL,2002.0,0.0
2799,NPL,2003.0,0.0
2800,NPL,2004.0,0.0
2801,NPL,2005.0,0.0
2802,NPL,2006.0,0.0
2803,NPL,2007.0,0.0
2804,NPL,2008.0,0.0
2805,NPL,2009.0,0.0
2806,NPL,2010.0,0.0
2807,NPL,2011.0,0.0
2808,NPL,2012.0,0.0
2809,NPL,2013.0,0.0
2810,NPL,2014.0,0.0
2811,NPL,2015.0,0.0
2812,NLD,1997.0,0.0
2813,NLD,1998.0,0.0
2814,NLD,1999.0,0.0
2815,NLD,2000.0,0.0
2816,NLD,2001.0,0.0
2817,NLD,2002.0,0.0
2818,NLD,2003.0,0.0
2819,NLD,2004.0,0.0
2820,NLD,2005.0,0.0
2821,NLD,2006.0,0.0
2822,NLD,2007.0,0.0
2823,NLD,2008.0,1.0
2824,NLD,2009.0,1.0
2825,NLD,2010.0,0.0
2826,NLD,2011.0,0.0
2827,NLD,2012.0,0.0
2828,NLD,2013.0,0.0
2829,NLD,2014.0,0.0
2830,NLD,2015.0,0.0
2831,NCL,1997.0,0.0
2832,NCL,1998.0,0.0
2833,NCL,1999.0,0.0
2834,NCL,2000.0,0.0
2835,NCL,2001.0,0.0
2836,NCL,2002.0,0.0
2837,NCL,2003.0,0.0
2838,NCL,2004.0,0.0
2839,NCL,2005.0,0.0
2840,NCL,2006.0,0.0
2841,NCL,2007.0,0.0
2842,NCL,2008.0,0.0
2843,NCL,2009.0,0.0
2844,NCL,2010.0,0.0
2845,NCL,2011.0,0.0
2846,NCL,2012.0,0.0
2847,NCL,2013.0,0.0
2848,NCL,2014.0,0.0
2849,NCL,2015.0,0.0
2850,NZL,1997.0,0.0
2851,NZL,1998.0,0.0
2852,NZL,1999.0,0.0
2853,NZL,2000.0,0.0
2854,NZL,2001.0,0.0
2855,NZL,2002.0,0.0
2856,NZL,2003.0,0.0
2857,NZL,2004.0,0.0
2858,NZL,2005.0,0.0
2859,NZL,2006.0,0.0
2860,NZL,2007.0,0.0
2861,NZL,2008.0,0.0
2862,NZL,2009.0,0.0
2863,NZL,2010.0,0.0
2864,NZL,2011.0,0.0
2865,NZL,2012.0,0.0
2866,NZL,2013.0,0.0
2867,NZL,2014.0,0.0
2868,NZL,2015.0,0.0
2869,NIC,1997.0,0.0
2870,NIC,1998.0,0.0
2871,NIC,1999.0,0.0
2872,NIC,2000.0,1.0
2873,NIC,2001.0,1.0
2874,NIC,2002.0,0.0
2875,NIC,2003.0,0.0
2876,NIC,2004.0,0.0
2877,NIC,2005.0,0.0
2878,NIC,2006.0,0.0
2879,NIC,2007.0,0.0
2880,NIC,2008.0,0.0
2881,NIC,2009.0,0.0
2882,NIC,2010.0,0.0
2883,NIC,2011.0,0.0
2884,NIC,2012.0,0.0
2885,NIC,2013.0,0.0
2886,NIC,2014.0,0.0
2887,NIC,2015.0,0.0
2888,NER,1997.0,0.0
2889,NER,1998.0,0.0
2890,NER,1999.0,0.0
2891,NER,2000.0,0.0
2892,NER,2001.0,0.0
2893,NER,2002.0,0.0
2894,NER,2003.0,0.0
2895,NER,2004.0,0.0
2896,NER,2005.0,0.0
2897,NER,2006.0,0.0
2898,NER,2007.0,0.0
2899,NER,2008.0,0.0
2900,NER,2009.0,0.0
2901,NER,2010.0,0.0
2902,NER,2011.0,0.0
2903,NER,2012.0,0.0
2904,NER,2013.0,0.0
2905,NER,2014.0,0.0
2906,NER,2015.0,0.0
2907,NGA,1997.0,0.0
2908,NGA,1998.0,0.0
2909,NGA,1999.0,0.0
2910,NGA,2000.0,0.0
2911,NGA,2001.0,0.0
2912,NGA,2002.0,0.0
2913,NGA,2003.0,0.0
2914,NGA,2004.0,0.0
2915,NGA,2005.0,0.0
2916,NGA,2006.0,0.0
2917,NGA,2007.0,0.0
2918,NGA,2008.0,0.0
2919,NGA,2009.0,1.0
2920,NGA,2010.0,1.0
2921,NGA,2011.0,1.0
2922,NGA,2012.0,1.0
2923,NGA,2013.0,0.0
2924,NGA,2014.0,0.0
2925,NGA,2015.0,0.0
2926,MKD,1997.0,0.0
2927,MKD,1998.0,0.0
2928,MKD,1999.0,0.0
2929,MKD,2000.0,0.0
2930,MKD,2001.0,0.0
2931,MKD,2002.0,0.0
2932,MKD,2003.0,0.0
2933,MKD,2004.0,0.0
2934,MKD,2005.0,0.0
2935,MKD,2006.0,0.0
2936,MKD,2007.0,0.0
2937,MKD,2008.0,0.0
2938,MKD,2009.0,0.0
2939,MKD,2010.0,0.0
2940,MKD,2011.0,0.0
2941,MKD,2012.0,0.0
2942,MKD,2013.0,0.0
2943,MKD,2014.0,0.0
2944,MKD,2015.0,0.0
2945,NOR,1997.0,0.0
2946,NOR,1998.0,0.0
2947,NOR,1999.0,0.0
2948,NOR,2000.0,0.0
2949,NOR,2001.0,0.0
2950,NOR,2002.0,0.0
2951,NOR,2003.0,0.0
2952,NOR,2004.0,0.0
2953,NOR,2005.0,0.0
2954,NOR,2006.0,0.0
2955,NOR,2007.0,0.0
2956,NOR,2008.0,0.0
2957,NOR,2009.0,0.0
2958,NOR,2010.0,0.0
2959,NOR,2011.0,0.0
2960,NOR,2012.0,0.0
2961,NOR,2013.0,0.0
2962,NOR,2014.0,0.0
2963,NOR,2015.0,0.0
2964,OMN,1997.0,0.0
2965,OMN,1998.0,0.0
2966,OMN,1999.0,0.0
2967,OMN,2000.0,0.0
2968,OMN,2001.0,0.0
2969,OMN,2002.0,0.0
2970,OMN,2003.0,0.0
2971,OMN,2004.0,0.0
2972,OMN,2005.0,0.0
2973,OMN,2006.0,0.0
2974,OMN,2007.0,0.0
2975,OMN,2008.0,0.0
2976,OMN,2009.0,0.0
2977,OMN,2010.0,0.0
2978,OMN,2011.0,0.0
2979,OMN,2012.0,0.0
2980,OMN,2013.0,0.0
2981,OMN,2014.0,0.0
2982,OMN,2015.0,0.0
2983,PAK,1997.0,0.0
2984,PAK,1998.0,0.0
2985,PAK,1999.0,0.0
2986,PAK,2000.0,0.0
2987,PAK,2001.0,0.0
2988,PAK,2002.0,0.0
2989,PAK,2003.0,0.0
2990,PAK,2004.0,0.0
2991,PAK,2005.0,0.0
2992,PAK,2006.0,0.0
2993,PAK,2007.0,0.0
2994,PAK,2008.0,0.0
2995,PAK,2009.0,0.0
2996,PAK,2010.0,0.0
2997,PAK,2011.0,0.0
2998,PAK,2012.0,0.0
2999,PAK,2013.0,0.0
3000,PAK,2014.0,0.0
3001,PAK,2015.0,0.0
3002,PLW,1997.0,0.0
3003,PLW,1998.0,0.0
3004,PLW,1999.0,0.0
3005,PLW,2000.0,0.0
3006,PLW,2001.0,0.0
3007,PLW,2002.0,0.0
3008,PLW,2003.0,0.0
3009,PLW,2004.0,0.0
3010,PLW,2005.0,0.0
3011,PLW,2006.0,0.0
3012,PLW,2007.0,0.0
3013,PLW,2008.0,0.0
3014,PLW,2009.0,0.0
3015,PLW,2010.0,0.0
3016,PLW,2011.0,0.0
3017,PLW,2012.0,0.0
3018,PLW,2013.0,0.0
3019,PLW,2014.0,0.0
3020,PLW,2015.0,0.0
3021,PAN,1997.0,0.0
3022,PAN,1998.0,0.0
3023,PAN,1999.0,0.0
3024,PAN,2000.0,0.0
3025,PAN,2001.0,0.0
3026,PAN,2002.0,0.0
3027,PAN,2003.0,0.0
3028,PAN,2004.0,0.0
3029,PAN,2005.0,0.0
3030,PAN,2006.0,0.0
3031,PAN,2007.0,0.0
3032,PAN,2008.0,0.0
3033,PAN,2009.0,0.0
3034,PAN,2010.0,0.0
3035,PAN,2011.0,0.0
3036,PAN,2012.0,0.0
3037,PAN,2013.0,0.0
3038,PAN,2014.0,0.0
3039,PAN,2015.0,0.0
3040,PNG,1997.0,0.0
3041,PNG,1998.0,0.0
3042,PNG,1999.0,0.0
3043,PNG,2000.0,0.0
3044,PNG,2001.0,0.0
3045,PNG,2002.0,0.0
3046,PNG,2003.0,0.0
3047,PNG,2004.0,0.0
3048,PNG,2005.0,0.0
3049,PNG,2006.0,0.0
3050,PNG,2007.0,0.0
3051,PNG,2008.0,0.0
3052,PNG,2009.0,0.0
3053,PNG,2010.0,0.0
3054,PNG,2011.0,0.0
3055,PNG,2012.0,0.0
3056,PNG,2013.0,0.0
3057,PNG,2014.0,0.0
3058,PNG,2015.0,0.0
3059,PRY,1997.0,0.0
3060,PRY,1998.0,0.0
3061,PRY,1999.0,0.0
3062,PRY,2000.0,0.0
3063,PRY,2001.0,0.0
3064,PRY,2002.0,0.0
3065,PRY,2003.0,0.0
3066,PRY,2004.0,0.0
3067,PRY,2005.0,0.0
3068,PRY,2006.0,0.0
3069,PRY,2007.0,0.0
3070,PRY,2008.0,0.0
3071,PRY,2009.0,0.0
3072,PRY,2010.0,0.0
3073,PRY,2011.0,0.0
3074,PRY,2012.0,0.0
3075,PRY,2013.0,0.0
3076,PRY,2014.0,0.0
3077,PRY,2015.0,0.0
3078,PER,1997.0,0.0
3079,PER,1998.0,0.0
3080,PER,1999.0,0.0
3081,PER,2000.0,0.0
3082,PER,2001.0,0.0
3083,PER,2002.0,0.0
3084,PER,2003.0,0.0
3085,PER,2004.0,0.0
3086,PER,2005.0,0.0
3087,PER,2006.0,0.0
3088,PER,2007.0,0.0
3089,PER,2008.0,0.0
3090,PER,2009.0,0.0
3091,PER,2010.0,0.0
3092,PER,2011.0,0.0
3093,PER,2012.0,0.0
3094,PER,2013.0,0.0
3095,PER,2014.0,0.0
3096,PER,2015.0,0.0
3097,PHL,1997.0,1.0
3098,PHL,1998.0,1.0
3099,PHL,1999.0,1.0
3100,PHL,2000.0,1.0
3101,PHL,2001.0,1.0
3102,PHL,2002.0,0.0
3103,PHL,2003.0,0.0
3104,PHL,2004.0,0.0
3105,PHL,2005.0,0.0
3106,PHL,2006.0,0.0
3107,PHL,2007.0,0.0
3108,PHL,2008.0,0.0
3109,PHL,2009.0,0.0
3110,PHL,2010.0,0.0
3111,PHL,2011.0,0.0
3112,PHL,2012.0,0.0
3113,PHL,2013.0,0.0
3114,PHL,2014.0,0.0
3115,PHL,2015.0,0.0
3116,POL,1997.0,0.0
3117,POL,1998.0,0.0
3118,POL,1999.0,0.0
3119,POL,2000.0,0.0
3120,POL,2001.0,0.0
3121,POL,2002.0,0.0
3122,POL,2003.0,0.0
3123,POL,2004.0,0.0
3124,POL,2005.0,0.0
3125,POL,2006.0,0.0
3126,POL,2007.0,0.0
3127,POL,2008.0,0.0
3128,POL,2009.0,0.0
3129,POL,2010.0,0.0
3130,POL,2011.0,0.0
3131,POL,2012.0,0.0
3132,POL,2013.0,0.0
3133,POL,2014.0,0.0
3134,POL,2015.0,0.0
3135,PRT,1997.0,0.0
3136,PRT,1998.0,0.0
3137,PRT,1999.0,0.0
3138,PRT,2000.0,0.0
3139,PRT,2001.0,0.0
3140,PRT,2002.0,0.0
3141,PRT,2003.0,0.0
3142,PRT,2004.0,0.0
3143,PRT,2005.0,0.0
3144,PRT,2006.0,0.0
3145,PRT,2007.0,0.0
3146,PRT,2008.0,1.0
3147,PRT,2009.0,1.0
3148,PRT,2010.0,1.0
3149,PRT,2011.0,1.0
3150,PRT,2012.0,1.0
3151,PRT,2013.0,0.0
3152,PRT,2014.0,0.0
3153,PRT,2015.0,0.0
3154,PRI,1997.0,0.0
3155,PRI,1998.0,0.0
3156,PRI,1999.0,0.0
3157,PRI,2000.0,0.0
3158,PRI,2001.0,0.0
3159,PRI,2002.0,0.0
3160,PRI,2003.0,0.0
3161,PRI,2004.0,0.0
3162,PRI,2005.0,0.0
3163,PRI,2006.0,0.0
3164,PRI,2007.0,0.0
3165,PRI,2008.0,0.0
3166,PRI,2009.0,0.0
3167,PRI,2010.0,0.0
3168,PRI,2011.0,0.0
3169,PRI,2012.0,0.0
3170,PRI,2013.0,0.0
3171,PRI,2014.0,0.0
3172,PRI,2015.0,0.0
3173,QAT,1997.0,0.0
3174,QAT,1998.0,0.0
3175,QAT,1999.0,0.0
3176,QAT,2000.0,0.0
3177,QAT,2001.0,0.0
3178,QAT,2002.0,0.0
3179,QAT,2003.0,0.0
3180,QAT,2004.0,0.0
3181,QAT,2005.0,0.0
3182,QAT,2006.0,0.0
3183,QAT,2007.0,0.0
3184,QAT,2008.0,0.0
3185,QAT,2009.0,0.0
3186,QAT,2010.0,0.0
3187,QAT,2011.0,0.0
3188,QAT,2012.0,0.0
3189,QAT,2013.0,0.0
3190,QAT,2014.0,0.0
3191,QAT,2015.0,0.0
3192,ROU,1997.0,0.0
3193,ROU,1998.0,0.0
3194,ROU,1999.0,0.0
3195,ROU,2000.0,0.0
3196,ROU,2001.0,0.0
3197,ROU,2002.0,0.0
3198,ROU,2003.0,0.0
3199,ROU,2004.0,0.0
3200,ROU,2005.0,0.0
3201,ROU,2006.0,0.0
3202,ROU,2007.0,0.0
3203,ROU,2008.0,0.0
3204,ROU,2009.0,0.0
3205,ROU,2010.0,0.0
3206,ROU,2011.0,0.0
3207,ROU,2012.0,0.0
3208,ROU,2013.0,0.0
3209,ROU,2014.0,0.0
3210,ROU,2015.0,0.0
3211,RUS,1997.0,0.0
3212,RUS,1998.0,1.0
3213,RUS,1999.0,0.0
3214,RUS,2000.0,0.0
3215,RUS,2001.0,0.0
3216,RUS,2002.0,0.0
3217,RUS,2003.0,0.0
3218,RUS,2004.0,0.0
3219,RUS,2005.0,0.0
3220,RUS,2006.0,0.0
3221,RUS,2007.0,0.0
3222,RUS,2008.0,1.0
3223,RUS,2009.0,1.0
3224,RUS,2010.0,0.0
3225,RUS,2011.0,0.0
3226,RUS,2012.0,0.0
3227,RUS,2013.0,0.0
3228,RUS,2014.0,0.0
3229,RUS,2015.0,0.0
3230,RWA,1997.0,0.0
3231,RWA,1998.0,0.0
3232,RWA,1999.0,0.0
3233,RWA,2000.0,0.0
3234,RWA,2001.0,0.0
3235,RWA,2002.0,0.0
3236,RWA,2003.0,0.0
3237,RWA,2004.0,0.0
3238,RWA,2005.0,0.0
3239,RWA,2006.0,0.0
3240,RWA,2007.0,0.0
3241,RWA,2008.0,0.0
3242,RWA,2009.0,0.0
3243,RWA,2010.0,0.0
3244,RWA,2011.0,0.0
3245,RWA,2012.0,0.0
3246,RWA,2013.0,0.0
3247,RWA,2014.0,0.0
3248,RWA,2015.0,0.0
3249,WSM,1997.0,0.0
3250,WSM,1998.0,0.0
3251,WSM,1999.0,0.0
3252,WSM,2000.0,0.0
3253,WSM,2001.0,0.0
3254,WSM,2002.0,0.0
3255,WSM,2003.0,0.0
3256,WSM,2004.0,0.0
3257,WSM,2005.0,0.0
3258,WSM,2006.0,0.0
3259,WSM,2007.0,0.0
3260,WSM,2008.0,0.0
3261,WSM,2009.0,0.0
3262,WSM,2010.0,0.0
3263,WSM,2011.0,0.0
3264,WSM,2012.0,0.0
3265,WSM,2013.0,0.0
3266,WSM,2014.0,0.0
3267,WSM,2015.0,0.0
3268,SMR,1997.0,0.0
3269,SMR,1998.0,0.0
3270,SMR,1999.0,0.0
3271,SMR,2000.0,0.0
3272,SMR,2001.0,0.0
3273,SMR,2002.0,0.0
3274,SMR,2003.0,0.0
3275,SMR,2004.0,0.0
3276,SMR,2005.0,0.0
3277,SMR,2006.0,0.0
3278,SMR,2007.0,0.0
3279,SMR,2008.0,0.0
3280,SMR,2009.0,0.0
3281,SMR,2010.0,0.0
3282,SMR,2011.0,0.0
3283,SMR,2012.0,0.0
3284,SMR,2013.0,0.0
3285,SMR,2014.0,0.0
3286,SMR,2015.0,0.0
3287,STP,1997.0,0.0
3288,STP,1998.0,0.0
3289,STP,1999.0,0.0
3290,STP,2000.0,0.0
3291,STP,2001.0,0.0
3292,STP,2002.0,0.0
3293,STP,2003.0,0.0
3294,STP,2004.0,0.0
3295,STP,2005.0,0.0
3296,STP,2006.0,0.0
3297,STP,2007.0,0.0
3298,STP,2008.0,0.0
3299,STP,2009.0,0.0
3300,STP,2010.0,0.0
3301,STP,2011.0,0.0
3302,STP,2012.0,0.0
3303,STP,2013.0,0.0
3304,STP,2014.0,0.0
3305,STP,2015.0,0.0
3306,SAU,1997.0,0.0
3307,SAU,1998.0,0.0
3308,SAU,1999.0,0.0
3309,SAU,2000.0,0.0
3310,SAU,2001.0,0.0
3311,SAU,2002.0,0.0
3312,SAU,2003.0,0.0
3313,SAU,2004.0,0.0
3314,SAU,2005.0,0.0
3315,SAU,2006.0,0.0
3316,SAU,2007.0,0.0
3317,SAU,2008.0,0.0
3318,SAU,2009.0,0.0
3319,SAU,2010.0,0.0
3320,SAU,2011.0,0.0
3321,SAU,2012.0,0.0
3322,SAU,2013.0,0.0
3323,SAU,2014.0,0.0
3324,SAU,2015.0,0.0
3325,SEN,1997.0,0.0
3326,SEN,1998.0,0.0
3327,SEN,1999.0,0.0
3328,SEN,2000.0,0.0
3329,SEN,2001.0,0.0
3330,SEN,2002.0,0.0
3331,SEN,2003.0,0.0
3332,SEN,2004.0,0.0
3333,SEN,2005.0,0.0
3334,SEN,2006.0,0.0
3335,SEN,2007.0,0.0
3336,SEN,2008.0,0.0
3337,SEN,2009.0,0.0
3338,SEN,2010.0,0.0
3339,SEN,2011.0,0.0
3340,SEN,2012.0,0.0
3341,SEN,2013.0,0.0
3342,SEN,2014.0,0.0
3343,SEN,2015.0,0.0
3344,SRB,1997.0,0.0
3345,SRB,1998.0,0.0
3346,SRB,1999.0,0.0
3347,SRB,2000.0,0.0
3348,SRB,2001.0,0.0
3349,SRB,2002.0,0.0
3350,SRB,2003.0,0.0
3351,SRB,2004.0,0.0
3352,SRB,2005.0,0.0
3353,SRB,2006.0,0.0
3354,SRB,2007.0,0.0
3355,SRB,2008.0,0.0
3356,SRB,2009.0,0.0
3357,SRB,2010.0,0.0
3358,SRB,2011.0,0.0
3359,SRB,2012.0,0.0
3360,SRB,2013.0,0.0
3361,SRB,2014.0,0.0
3362,SRB,2015.0,0.0
3363,SYC,1997.0,0.0
3364,SYC,1998.0,0.0
3365,SYC,1999.0,0.0
3366,SYC,2000.0,0.0
3367,SYC,2001.0,0.0
3368,SYC,2002.0,0.0
3369,SYC,2003.0,0.0
3370,SYC,2004.0,0.0
3371,SYC,2005.0,0.0
3372,SYC,2006.0,0.0
3373,SYC,2007.0,0.0
3374,SYC,2008.0,0.0
3375,SYC,2009.0,0.0
3376,SYC,2010.0,0.0
3377,SYC,2011.0,0.0
3378,SYC,2012.0,0.0
3379,SYC,2013.0,0.0
3380,SYC,2014.0,0.0
3381,SYC,2015.0,0.0
3382,SLE,1997.0,0.0
3383,SLE,1998.0,0.0
3384,SLE,1999.0,0.0
3385,SLE,2000.0,0.0
3386,SLE,2001.0,0.0
3387,SLE,2002.0,0.0
3388,SLE,2003.0,0.0
3389,SLE,2004.0,0.0
3390,SLE,2005.0,0.0
3391,SLE,2006.0,0.0
3392,SLE,2007.0,0.0
3393,SLE,2008.0,0.0
3394,SLE,2009.0,0.0
3395,SLE,2010.0,0.0
3396,SLE,2011.0,0.0
3397,SLE,2012.0,0.0
3398,SLE,2013.0,0.0
3399,SLE,2014.0,0.0
3400,SLE,2015.0,0.0
3401,SGP,1997.0,0.0
3402,SGP,1998.0,0.0
3403,SGP,1999.0,0.0
3404,SGP,2000.0,0.0
3405,SGP,2001.0,0.0
3406,SGP,2002.0,0.0
3407,SGP,2003.0,0.0
3408,SGP,2004.0,0.0
3409,SGP,2005.0,0.0
3410,SGP,2006.0,0.0
3411,SGP,2007.0,0.0
3412,SGP,2008.0,0.0
3413,SGP,2009.0,0.0
3414,SGP,2010.0,0.0
3415,SGP,2011.0,0.0
3416,SGP,2012.0,0.0
3417,SGP,2013.0,0.0
3418,SGP,2014.0,0.0
3419,SGP,2015.0,0.0
3420,SXM,1997.0,0.0
3421,SXM,1998.0,0.0
3422,SXM,1999.0,0.0
3423,SXM,2000.0,0.0
3424,SXM,2001.0,0.0
3425,SXM,2002.0,0.0
3426,SXM,2003.0,0.0
3427,SXM,2004.0,0.0
3428,SXM,2005.0,0.0
3429,SXM,2006.0,0.0
3430,SXM,2007.0,0.0
3431,SXM,2008.0,0.0
3432,SXM,2009.0,0.0
3433,SXM,2010.0,0.0
3434,SXM,2011.0,0.0
3435,SXM,2012.0,0.0
3436,SXM,2013.0,0.0
3437,SXM,2014.0,0.0
3438,SXM,2015.0,0.0
3439,SVK,1997.0,0.0
3440,SVK,1998.0,1.0
3441,SVK,1999.0,1.0
3442,SVK,2000.0,1.0
3443,SVK,2001.0,1.0
3444,SVK,2002.0,1.0
3445,SVK,2003.0,0.0
3446,SVK,2004.0,0.0
3447,SVK,2005.0,0.0
3448,SVK,2006.0,0.0
3449,SVK,2007.0,0.0
3450,SVK,2008.0,0.0
3451,SVK,2009.0,0.0
3452,SVK,2010.0,0.0
3453,SVK,2011.0,0.0
3454,SVK,2012.0,0.0
3455,SVK,2013.0,0.0
3456,SVK,2014.0,0.0
3457,SVK,2015.0,0.0
3458,SVN,1997.0,0.0
3459,SVN,1998.0,0.0
3460,SVN,1999.0,0.0
3461,SVN,2000.0,0.0
3462,SVN,2001.0,0.0
3463,SVN,2002.0,0.0
3464,SVN,2003.0,0.0
3465,SVN,2004.0,0.0
3466,SVN,2005.0,0.0
3467,SVN,2006.0,0.0
3468,SVN,2007.0,0.0
3469,SVN,2008.0,1.0
3470,SVN,2009.0,1.0
3471,SVN,2010.0,1.0
3472,SVN,2011.0,1.0
3473,SVN,2012.0,1.0
3474,SVN,2013.0,0.0
3475,SVN,2014.0,0.0
3476,SVN,2015.0,0.0
3477,SLB,1997.0,0.0
3478,SLB,1998.0,0.0
3479,SLB,1999.0,0.0
3480,SLB,2000.0,0.0
3481,SLB,2001.0,0.0
3482,SLB,2002.0,0.0
3483,SLB,2003.0,0.0
3484,SLB,2004.0,0.0
3485,SLB,2005.0,0.0
3486,SLB,2006.0,0.0
3487,SLB,2007.0,0.0
3488,SLB,2008.0,0.0
3489,SLB,2009.0,0.0
3490,SLB,2010.0,0.0
3491,SLB,2011.0,0.0
3492,SLB,2012.0,0.0
3493,SLB,2013.0,0.0
3494,SLB,2014.0,0.0
3495,SLB,2015.0,0.0
3496,SOM,1997.0,0.0
3497,SOM,1998.0,0.0
3498,SOM,1999.0,0.0
3499,SOM,2000.0,0.0
3500,SOM,2001.0,0.0
3501,SOM,2002.0,0.0
3502,SOM,2003.0,0.0
3503,SOM,2004.0,0.0
3504,SOM,2005.0,0.0
3505,SOM,2006.0,0.0
3506,SOM,2007.0,0.0
3507,SOM,2008.0,0.0
3508,SOM,2009.0,0.0
3509,SOM,2010.0,0.0
3510,SOM,2011.0,0.0
3511,SOM,2012.0,0.0
3512,SOM,2013.0,0.0
3513,SOM,2014.0,0.0
3514,SOM,2015.0,0.0
3515,ZAF,1997.0,0.0
3516,ZAF,1998.0,0.0
3517,ZAF,1999.0,0.0
3518,ZAF,2000.0,0.0
3519,ZAF,2001.0,0.0
3520,ZAF,2002.0,0.0
3521,ZAF,2003.0,0.0
3522,ZAF,2004.0,0.0
3523,ZAF,2005.0,0.0
3524,ZAF,2006.0,0.0
3525,ZAF,2007.0,0.0
3526,ZAF,2008.0,0.0
3527,ZAF,2009.0,0.0
3528,ZAF,2010.0,0.0
3529,ZAF,2011.0,0.0
3530,ZAF,2012.0,0.0
3531,ZAF,2013.0,0.0
3532,ZAF,2014.0,0.0
3533,ZAF,2015.0,0.0
3534,SSD,1997.0,0.0
3535,SSD,1998.0,0.0
3536,SSD,1999.0,0.0
3537,SSD,2000.0,0.0
3538,SSD,2001.0,0.0
3539,SSD,2002.0,0.0
3540,SSD,2003.0,0.0
3541,SSD,2004.0,0.0
3542,SSD,2005.0,0.0
3543,SSD,2006.0,0.0
3544,SSD,2007.0,0.0
3545,SSD,2008.0,0.0
3546,SSD,2009.0,0.0
3547,SSD,2010.0,0.0
3548,SSD,2011.0,0.0
3549,SSD,2012.0,0.0
3550,SSD,2013.0,0.0
3551,SSD,2014.0,0.0
3552,SSD,2015.0,0.0
3553,ESP,1997.0,0.0
3554,ESP,1998.0,0.0
3555,ESP,1999.0,0.0
3556,ESP,2000.0,0.0
3557,ESP,2001.0,0.0
3558,ESP,2002.0,0.0
3559,ESP,2003.0,0.0
3560,ESP,2004.0,0.0
3561,ESP,2005.0,0.0
3562,ESP,2006.0,0.0
3563,ESP,2007.0,0.0
3564,ESP,2008.0,1.0
3565,ESP,2009.0,1.0
3566,ESP,2010.0,1.0
3567,ESP,2011.0,1.0
3568,ESP,2012.0,1.0
3569,ESP,2013.0,0.0
3570,ESP,2014.0,0.0
3571,ESP,2015.0,0.0
3572,LKA,1997.0,0.0
3573,LKA,1998.0,0.0
3574,LKA,1999.0,0.0
3575,LKA,2000.0,0.0
3576,LKA,2001.0,0.0
3577,LKA,2002.0,0.0
3578,LKA,2003.0,0.0
3579,LKA,2004.0,0.0
3580,LKA,2005.0,0.0
3581,LKA,2006.0,0.0
3582,LKA,2007.0,0.0
3583,LKA,2008.0,0.0
3584,LKA,2009.0,0.0
3585,LKA,2010.0,0.0
3586,LKA,2011.0,0.0
3587,LKA,2012.0,0.0
3588,LKA,2013.0,0.0
3589,LKA,2014.0,0.0
3590,LKA,2015.0,0.0
3591,KNA,1997.0,0.0
3592,KNA,1998.0,0.0
3593,KNA,1999.0,0.0
3594,KNA,2000.0,0.0
3595,KNA,2001.0,0.0
3596,KNA,2002.0,0.0
3597,KNA,2003.0,0.0
