Country,Year,Domestic credit to private sector (% of GDP),GDP growth (annual %),Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),GDP per capita (constant LCU),GDP (constant LCU),GDP per capita (constant 2015 US$),Gross fixed capital formation (constant LCU),GDP per capita (current LCU),General government final consumption expenditure (% of GDP),Trade (% of GDP),"Inflation, GDP deflator (annual %)",Country Code,Banking_crisis_dummy,Regulatory_Quality,Portfolio_investment_assets,Real_Expenditure_GDP,Portfolio_investment_debt,Portfolio_investment_equity,Real_Public_GDP,Real_Priv_GDP,Real_Priv_GDP_Machine,Real_Expenditure_GDP_Gross_Fixed,Portfolio_investment_liab,Real_Priv_GDP_HH,Invest_net_liab,Real_Priv_GDP_Building,Real_Priv_GDP_HH_NP,Real_Public_GDP_Gov,five_yr_CDS,hci,General government gross debt,Total investment
Japan,2014.0,161.7007157,0.296205514,2.604597943,2.221573731,4162329.516,5.29765E+14,34386.90586,1.31358E+14,4076267.325,19.92617736,37.43143457,1.686294786,JPN,0.0,1.1379733085632324,2109406.67492081,404265773.2,55060.9765756954,61640.1977137707,103555600.0,21160200.0,,131358300.0,964425.331443899,300716700.0,124074.125116943,38551600.0,294139100.0,,46.72891666666667,3.539958953857422,249.114,21.821
Japan,2015.0,160.9358769,1.560626697,3.31698171,2.280936949,4231776.532,5.38032E+14,34960.63938,1.34355E+14,4231776.532,19.61774414,35.42740835,2.111298993,JPN,0.0,1.2132503986358645,2142558.24791555,405614900.0,139062.816161196,166704.259957709,105549900.0,21105300.0,,134354500.0,1113120.77801227,300064900.0,162060.699061603,39225300.0,293207500.0,,43.70750000000001,3.550699234008789,247.976,22.006
"Korea, Rep.",1997.0,56.67233946,6.170552427,-1.077728826,-0.518647239,17048530.28,7.83441E+14,15071.75639,3.09254E+14,11794550.07,10.21027974,57.52303775,4.003285763,KOR,1.0,0.3811669945716858,,,,,,,,,,,,,,,,3.08431339263916,,
"Korea, Rep.",1998.0,61.78033276,-5.129448165,-27.57696922,-20.53796538,16057700.45,7.43255E+14,14195.81309,2.4574E+14,11606305.62,11.40300732,68.49747206,4.475923176,KOR,1.0,0.31718510389328,,,,,,,,,,,,,,,629.8888888888889,3.119854211807251,,
"Korea, Rep.",1999.0,66.84502403,11.46694243,25.85304766,9.253575736,17772253.48,8.28483E+14,15711.56402,2.68479E+14,12687583.89,11.0764338,59.76275376,-1.22983539,KOR,0.0,0.441276341676712,,,,,,,,,,,,,,,198.0,3.1558046340942383,,
"Korea, Rep.",2000.0,71.74527619,9.060833325,14.38202894,13.98647866,19221170.15,9.03551E+14,16992.47908,3.0603E+14,13862169.45,10.90000773,66.09516011,1.021765005,KOR,0.0,0.565367579460144,,,,,,,,,,,,,,,,3.192169427871704,,
"Korea, Rep.",2001.0,103.2292227,4.852399572,1.713871584,2.214030581,19999820.98,9.47395E+14,17680.84549,3.12806E+14,14925456.03,11.75504896,62.22379722,3.478499147,KOR,0.0,0.6589449644088745,,,,,,,,,,,,,,,,3.218729019165039,,
"Korea, Rep.",2002.0,112.6511091,7.725142675,7.916782151,7.442767187,21420674.89,1.02E+15,18936.95165,3.36087E+14,16470682.09,11.74164021,58.3530394,3.033139646,KOR,0.0,0.752522349357605,,,,,,,,,,,,,,,60.90909090909091,3.245509624481201,,
"Korea, Rep.",2003.0,111.1159857,3.147291194,5.483532271,5.317341844,21980619.86,1.05E+15,19431.97111,3.53958E+14,17484323.69,12.15204839,61.17460128,3.449993463,KOR,0.0,0.7177272439002991,,,,,,,,,,,,,,,86.25,3.272512912750244,,
"Korea, Rep.",2004.0,105.8598834,5.197391363,4.14380769,2.787929641,23031576.2,1.11E+15,20361.06925,3.63826E+14,18893336.27,12.38732322,70.01571487,3.127880288,KOR,0.0,0.7939754724502563,,,,,,,,,,,,,,,46.83333333333334,3.29974102973938,,
"Korea, Rep.",2005.0,110.303667,4.308542714,2.216554975,1.485022652,23973025.3,1.16E+15,21193.35751,3.69229E+14,19870426.96,12.86225735,68.32481102,1.041401492,KOR,0.0,0.805072546005249,,,,,,,,,,,,,,,32.70833333333334,3.327195644378662,,
"Korea, Rep.",2006.0,122.2181247,5.264326595,5.000983072,3.9722232,25102856.64,1.22E+15,22192.18512,3.83896E+14,20760465.71,13.37064434,70.65187353,-0.223195612,KOR,0.0,0.7205849289894104,,,,,,,,,,,,,,,22.39916666666667,3.3548786640167236,,
"Korea, Rep.",2007.0,129.1361895,5.799548415,5.034321589,5.056947774,26424863.73,1.29E+15,23360.90574,4.03309E+14,22382472.73,13.44286962,73.87452529,2.419195944,KOR,0.0,0.9205788969993592,,,,,,,,,,,,,,,25.39583333333333,3.3827919960021973,,
"Korea, Rep.",2008.0,141.9498785,3.012984873,-0.261421995,-0.615334644,27015129.72,1.33E+15,23882.7305,4.00827E+14,23529168.7,14.04856888,95.51635243,2.826302301,KOR,0.0,0.7258235812187195,,,,,,,,,,,,,,,163.0,3.410937547683716,,
"Korea, Rep.",2009.0,138.0949141,0.79269899,-9.88749122,0.413669428,27089493.99,1.34E+15,23948.47224,4.02485E+14,24445358.43,14.66063278,86.13361937,3.608644126,KOR,0.0,0.8493062853813171,,,,,,,,,,,,,,,194.5,3.439317226409912,,
"Korea, Rep.",2010.0,130.0385948,6.804824918,17.05178073,5.751686893,28789094.23,1.43E+15,25451.00416,4.25635E+14,26690241.17,14.20483208,91.3995965,2.737496837,KOR,0.0,0.9183713793754578,,,,,,,,,,,,,,,105.0833333333333,3.467933177947998,,
"Korea, Rep.",2011.0,132.5384724,3.685667782,3.222280208,1.321695509,29621505.56,1.48E+15,26186.89754,4.31261E+14,27813991,14.37265846,105.5663136,1.281863806,KOR,0.0,0.9822932481765748,,,,,,,,,,,,,,,125.75,3.4984607696533203,,
"Korea, Rep.",2012.0,130.7459185,2.402530992,-2.633193934,-0.133237274,30174124.22,1.51E+15,26675.44017,4.30686E+14,28687562.09,14.68586389,105.4583277,1.25180817,KOR,0.0,0.8653910756111145,,,,,,,,,,,,,,,107.5733333333333,3.5295772552490234,,
"Korea, Rep.",2013.0,128.4920532,3.164708636,1.008375597,2.813998409,30987664.16,1.56E+15,27394.65031,4.42806E+14,29761095.49,14.97654181,97.95210495,1.018543805,KOR,0.0,0.9886119961738586,,,,,,,,,,,,,,,75.99909090909091,3.5612964630126953,,
"Korea, Rep.",2014.0,131.5550651,3.202453795,3.552043238,3.105832447,31779776.87,1.61E+15,28094.9177,4.56558E+14,30798656.12,15.22522234,90.6144419,0.906896751,KOR,0.0,1.1340370178222656,,,,,,,,,,,,,,,57.3125,3.5936331748962402,,
"Korea, Rep.",2015.0,132.1407127,2.809103268,6.509526439,5.35381673,32500678.67,1.66E+15,28732.23108,4.81002E+14,32500678.67,15.08352973,79.13249439,3.185595967,KOR,0.0,1.108966827392578,,,,,,,,,,,,,,,58.30916666666667,3.6266024112701416,,
Mexico,1997.0,21.24788673,6.846852279,14.0929921,15.17231928,122389.6393,1.14046E+13,8294.112018,2.17068E+12,42524.06736,8.261602435,48.77736168,18.74486929,MEX,0.0,0.1409611627459526,,8532668.8,707.6,0.0,1505832.8,664670.4,573565.7,2170678.4,,7026836.0,1488.4,932442.4,,,307.057,2.344089984893799,42.611,19.603
Mexico,1998.0,18.98627552,5.163925168,10.28411431,10.46867066,126558.1549,1.19936E+13,8576.604358,2.39792E+12,50757.21548,8.543128652,50.99612163,15.42968529,MEX,0.0,0.1502093523740768,,9004459.4,53.715,0.0,1526986.0,684961.9,675953.6,2397919.6,,7477473.4,1619.918704,1037004.1,,,544.3575833333333,2.368384838104248,44.094,21.68
Mexico,1999.0,16.34147119,2.753554247,2.897147248,5.560627871,127926.9886,1.23238E+13,8669.367599,2.53126E+12,59567.94194,9.178512187,50.61797144,16.10281905,MEX,0.0,0.1853517740964889,,9445740.5,1392.723,0.0,1606841.9,704264.3,730269.2,2531259.0,,7838898.6,8203.788747,1096725.4,,,439.5,2.3929312229156494,46.318,21.951
Mexico,2000.0,15.03995576,4.942453715,5.36183488,5.23398022,132139.2308,1.29329E+13,8954.823208,2.66374E+12,68391.20886,9.515219344,52.43268175,11.15220612,MEX,0.0,0.220494195818901,,10054590.2,-3136.829,0.0,1656983.4,729490.6,830705.1,2663744.6,,8397606.7,-1841.866222,1103548.9,,,194.1666666666667,2.417732000350952,41.85,22.538
Mexico,2001.0,12.87772063,-0.404390127,-8.749566697,-7.27258739,129591.1681,1.28806E+13,8782.145867,2.47002E+12,71124.58285,9.881126033,47.16607302,6.041490115,MEX,0.0,0.3294793143868446,15511.6823629774,10219847.4,-2081.011,0.0,1611765.2,725831.1,780780.2,2470021.4,83127.486698239,8608082.2,2778.283721,963410.1,,,263.3333333333333,2.437087297439575,41.111,20.962
Mexico,2002.0,14.8862739,-0.039844481,-0.616771935,-2.274368805,127584.8404,1.28755E+13,8646.180868,2.41384E+12,73877.07929,10.37771645,46.69791471,5.503365872,MEX,0.0,0.4384644329547882,15865.4972497955,10371196.6,353.814886,-233.935562,1617318.0,746284.2,741469.3,2413844.0,82059.938940497,8753878.6,-1867.044623,926090.5,,,269.1666666666667,2.4565975666046143,43.466,20.003
Mexico,2003.0,15.36828401,1.446382684,1.785833411,1.052209571,127519.3064,1.30617E+13,8641.739759,2.43924E+12,76821.83129,11.03379037,50.20568946,4.039455569,MEX,0.0,0.3353780508041382,14378.1733964031,10563868.9,-1487.323854,-23.560562,1614804.3,770667.7,729320.7,2439242.7,87064.4557872616,8949064.6,3583.372611,939254.3,,,176.75,2.4762637615203857,44.747,21.914
Mexico,2004.0,14.77658253,3.92059081,8.567732256,7.093074725,130585.4913,1.35738E+13,8849.529249,2.61226E+12,84932.40063,10.4872898,53.48614524,7.961710977,MEX,0.0,0.4102475941181183,16134.4775262792,10975177.4,1756.30413,0.256945,1599123.3,833169.3,792591.6,2612260.0,96816.5719847065,9376054.1,8572.262758,986499.1,,,117.3403333333333,2.4960875511169434,40.845,22.683
Mexico,2005.0,16.01332235,2.307807066,2.513859637,6.208124197,131702.9227,1.38871E+13,8925.255441,2.77443E+12,90690.72718,10.52170667,53.93813211,5.873921411,MEX,0.0,0.1609813570976257,25163.2076903967,11269940.2,8817.267686,87.838144,1635196.1,864325.5,901718.2,2774432.4,104259.072009634,9634744.1,3758.598245,1008388.7,,,81.106,2.5160701274871826,39.019,22.3
Mexico,2006.0,19.19634303,4.495077894,10.74325687,9.313043005,135763.3366,1.45113E+13,9200.421932,3.03282E+12,99459.80627,10.3444235,56.09272463,6.389222408,MEX,0.0,0.3466854393482208,38240.0989227897,11705299.3,1360.404824,-289.838435,1679470.2,958547.0,1003915.0,3032816.5,104762.582032098,10025829.1,-2886.062196,1070354.5,,,57.84083333333334,2.53621244430542,37.752,23.469
Mexico,2007.0,21.40365361,2.291445714,5.047860969,5.815799485,137058.3426,1.48438E+13,9288.182014,3.2092E+12,106221.2347,10.40538114,56.79527936,5.789061291,MEX,0.0,0.3682280480861664,52271.3115203922,11987503.3,14026.461318,-875.787179,1710084.1,995550.3,1071739.2,3209199.0,122338.101211131,10277419.2,12843.907018,1141909.6,,,47.84166666666666,2.556516170501709,37.534,23.392
Mexico,2008.0,20.67314026,1.143584587,5.146072898,6.555790867,136879.6793,1.50136E+13,9276.074347,3.41959E+12,112630.7411,10.72951888,57.77703093,6.172512071,MEX,0.0,0.3125693500041961,47679.2342333644,12110328.5,-12415.716504,224.637305,1760126.8,1020605.1,1140417.9,3419587.4,125368.00326684,10350201.7,8686.790156,1258564.4,,,161.5833333333333,2.5714151859283447,42.827,24.436
Mexico,2009.0,22.65381253,-5.285744137,-11.87004609,-11.66873073,128051.0727,1.422E+13,8677.776544,3.02056E+12,109525.6686,11.91696385,55.96776976,3.947662895,MEX,0.0,0.1776829063892364,30548.1707521619,11515062.7,32857.545066,-215.19248,1811864.5,902911.8,890468.0,3020564.9,107516.41570183,9703198.1,11657.600299,1227185.0,,,239.5,2.585256814956665,43.924,22.907
Mexico,2010.0,23.32882153,5.118118143,6.786363636,4.713232496,132831.0297,1.49478E+13,9001.705095,3.16293E+12,118778.0324,11.77136331,60.76031847,4.545151338,MEX,0.0,0.1563377827405929,32915.6621061665,11904929.2,5800.448682,1880.74542,1853233.2,896673.0,1038514.9,3162931.2,149318.564233282,10051696.0,38022.308722,1227743.3,,,125.9166666666667,2.599172830581665,42.229,22.056
Mexico,2011.0,24.55433833,3.66300793,6.457553111,7.847714629,135744.7946,1.54953E+13,9199.16538,3.41115E+12,128475.8184,11.77708311,63.46967792,5.842873195,MEX,0.0,0.1843774616718292,25712.671214205,12298952.7,-6611.184913,3705.737995,1909485.5,934165.8,1213330.6,3411149.0,187297.112502081,10389467.3,46987.495914,1263652.6,,,129.5,2.618360757827759,43.199,22.26
Mexico,2012.0,26.04809705,3.642322679,5.340275949,4.92742115,138737.8302,1.60597E+13,9401.997684,3.57923E+12,136647.4914,11.94673398,65.76724582,4.065926968,MEX,0.0,0.4187431931495666,23648.3298643251,12606210.0,7424.609739,6847.961178,1973706.1,946787.6,1334425.3,3579230.7,267174.614256877,10632503.9,68946.504551,1298017.8,,,119.6575,2.637690305709839,43.171,23.051
Mexico,2013.0,29.01746155,1.354091962,-2.112637106,-3.35064032,138776.4675,1.62772E+13,9404.61606,3.4593E+12,138776.4675,12.19138729,63.76487661,1.529730821,MEX,0.0,0.4181551933288574,23129.7665035853,12803665.9,504.097955,4617.376238,1984414.9,899066.5,1334081.3,3459303.5,312123.54358215,10819250.9,52067.675631,1226155.7,,,108.4418181818182,2.657162666320801,46.352,21.663
Mexico,2014.0,29.23683619,2.849773255,1.538007251,2.916462122,140970.2746,1.67411E+13,9553.286174,3.56019E+12,147228.9589,12.19496198,64.9253579,4.439719163,MEX,0.0,0.3594382107257843,21781.0061703424,13087989.5,-901.645951,5237.439925,2036270.5,927769.7,1391466.3,3560192.8,338553.495243104,11051719.0,44416.27174,1240956.8,,,84.72933333333334,2.676778793334961,49.499,21.539
Mexico,2015.0,31.92032474,3.293151528,4.534329918,4.76685136,143923.2041,1.72924E+13,9753.400562,3.7299E+12,154574.493,12.3171959,71.08909011,2.835086218,MEX,0.0,0.2902739942073822,20925.6619580007,13423937.4,-324.330136,2550.322702,2074997.0,961713.7,1536084.4,3729901.9,333111.354340636,11348940.4,16082.026158,1232103.9,,,136.6758333333333,2.6965396404266357,54.028,22.732
Netherlands,1997.0,..,4.329053405,7.159944042,6.374764793,32475.549,5.06964E+11,36032.04025,1.03906E+11,23640.65558,20.99115015,114.3407597,2.642791897,NLD,0.0,1.85190612077713,,,,,,,,,,,,,,,,3.098738193511963,65.578,23.146
Netherlands,1998.0,..,4.66391716,6.506446945,6.764981262,33781.22937,5.30609E+11,37480.70945,1.10935E+11,25102.80471,20.82755297,112.5520232,2.080733676,NLD,0.0,1.862751841545105,,,,,,,,,,,,,,,,3.1132798194885254,62.452,23.23
Netherlands,1999.0,..,5.034048152,6.333872044,9.986301065,35246.44778,5.5732E+11,39106.38816,1.22013E+11,26527.74257,20.59390787,114.4018843,1.283369996,NLD,0.0,1.943966567516327,,,,,,,,,,,,,,,,3.12788987159729,58.173,23.82
Netherlands,2000.0,..,4.195642498,1.484828091,2.337459543,36463.69734,5.80703E+11,40456.94224,1.24865E+11,28382.57078,20.55499141,125.5219499,3.420369821,NLD,0.0,2.025181293487549,,,,,,,,,,,,,,,,3.142568349838257,51.35,23.04
Netherlands,2001.0,110.4648243,2.326955087,3.862025683,1.289074928,37031.60416,5.94216E+11,41087.04217,1.26475E+11,30030.88586,20.99273472,120.0387648,4.1848549,NLD,0.0,1.9221952557563784,,,,,,,,,,,,,,,,3.1551737785339355,48.684,22.83
Netherlands,2002.0,109.1860509,0.217273595,-6.723909774,-4.074747471,36875.93524,5.95507E+11,40914.3255,1.21321E+11,31032.21272,22.12309209,113.4573979,3.770541327,NLD,0.0,1.8192092180252075,,,,,,,,,,,,,,,,3.1678295135498047,48.172,21.232
Netherlands,2003.0,108.8141807,0.155645898,-1.972796907,-1.729180598,36759.48478,5.96434E+11,40785.12222,1.19223E+11,31605.57505,22.90087947,111.9200094,2.170279316,NLD,0.0,1.7181668281555176,,,,,,,,,,,,,,,,3.1805365085601807,49.306,20.811
Netherlands,2004.0,112.8132994,1.984945714,0.955599301,0.203529652,37359.10112,6.08273E+11,41450.40427,1.19466E+11,32507.87276,22.50749122,117.6086275,1.204040598,NLD,0.0,1.7656617164611816,,,,,,,,,,,,,,,,3.1932942867279053,49.614,20.683
Netherlands,2005.0,116.3619135,2.050876108,3.440004472,3.260586066,38036.30924,6.20748E+11,42201.77541,1.23361E+11,33755.35881,22.27968552,122.8066577,1.988739955,NLD,0.0,1.6541070938110352,,,,,,,,,,,,,,,,3.2061030864715576,48.943,20.907
Netherlands,2006.0,113.5176701,3.460988954,6.591348133,6.969071832,39289.58655,6.42232E+11,43592.30274,1.31959E+11,35760.57679,23.18910744,127.7721514,2.561106384,NLD,0.0,1.6826056241989136,,,,,,,,,,,,,,,,3.218963384628296,44.475,21.512
Netherlands,2007.0,113.3738715,3.772842521,15.07002041,14.78446122,40683.32943,6.66462E+11,45138.67844,1.51468E+11,37796.45282,23.23449134,130.457871,2.07220573,NLD,0.0,1.8004385232925415,,,,,,,,,,,,,,,,3.23187518119812,42.376,22.255
Netherlands,2008.0,110.9170609,2.170324851,-2.279816984,-2.96132462,41404.78996,6.80926E+11,45939.1482,1.46982E+11,39353.88648,23.49373762,131.059892,2.306325498,NLD,1.0,1.7751189470291138,,,,,,,,,,,,,,,52.723,3.2448389530181885,54.467,22.351
Netherlands,2009.0,117.2328365,-3.666883937,-11.89897955,-8.568474632,39681.92071,6.55958E+11,44027.60256,1.34388E+11,37799.59672,25.9976122,116.8895497,0.220701611,NLD,1.0,1.6970555782318115,,,,,,,,,,,,,,,54.976,3.257854461669922,56.493,20.946
Netherlands,2010.0,113.6731504,1.342739336,-1.648967088,-6.781443116,40009.00286,6.64765E+11,44390.50441,1.25275E+11,38469.56623,26.24333724,131.5220741,0.940413732,NLD,0.0,1.7290812730789185,,,,,,,,,,,,,,,45.261,3.2709224224090576,59.34,20.42
Netherlands,2011.0,114.503813,1.551189312,2.061058547,4.907146882,40440.55127,6.75077E+11,44869.31294,1.31422E+11,38959.81052,25.78668089,142.4717733,0.193652087,NLD,0.0,1.8048375844955444,,,,,,,,,,,,,,,67.88933333333333,3.2846834659576416,61.634,20.52
Netherlands,2012.0,116.9495808,-1.030353991,-6.030844529,-6.305501987,39876.0338,6.68121E+11,44242.97353,1.23135E+11,38971.49991,26.02662313,149.2684152,1.446109567,NLD,0.0,1.7455050945281982,,,,,,,,,,,,,,,86.59991666666667,3.2985026836395264,66.388,19.156
Netherlands,2013.0,113.8430162,-0.130175288,-0.574976428,-1.597485642,39706.88816,6.67252E+11,44055.30426,1.21168E+11,39302.90533,25.78887841,149.5493313,1.279987054,NLD,0.0,1.7609175443649292,,,,,,,,,,,,,,,49.02325000000001,3.312379837036133,67.74,18.235
Netherlands,2014.0,116.4181905,1.423395395,-1.332493691,-2.406856235,40127.42431,6.76749E+11,44521.89454,1.18252E+11,39819.72615,25.68124963,150.0537554,0.253185732,NLD,0.0,1.7631253004074097,,,,,,,,,,,,,,,28.95,3.3263156414031982,67.946,18.47
Netherlands,2015.0,111.5984163,1.959169721,29.1402734,28.98982598,40732.65268,6.90008E+11,45193.40322,1.52533E+11,40732.65268,24.97855097,157.816576,0.772727977,NLD,0.0,1.7941464185714722,,,,,,,,,,,,,,,17.87241666666667,3.3403100967407227,65.119,19.272
New Zealand,1997.0,..,2.07919702,1.154920962,1.784369448,41247.43078,1.55969E+11,28764.4002,28376558000,27719.30289,16.83442255,55.24686352,1.561882533,NZL,0.0,1.9241222143173216,,102885.0,,,26071.0,9806.0,,27926.0,,76903.0,,8305.0,75003.0,,,3.268747568130493,30.815,23.156
New Zealand,1998.0,..,0.859093008,-4.699358552,-3.39891822,41234.29305,1.57309E+11,28755.23845,27412062000,28001.57274,17.54722633,57.89601782,1.050500732,NZL,0.0,1.9563043117523196,,105763.0,,,26569.0,8439.0,,26023.0,,79249.0,,7892.0,77067.0,,,3.2693002223968506,30.7,21.101
New Zealand,1999.0,..,5.375364566,15.45799416,10.57084651,43223.05833,1.65765E+11,30142.12823,30309749000,29524.39311,17.27649277,61.40123113,0.586944215,NZL,0.0,1.8140022158622744,,109281.0,,,27458.0,9217.0,,28556.0,,81891.0,,8226.0,79718.0,,,3.269852876663208,28.486,22.574
New Zealand,2000.0,..,2.871343257,-1.278337782,-0.145428456,44203.6514,1.70524E+11,30825.9568,30265670000,31064.88322,17.09042966,68.51692688,2.88358617,NZL,0.0,1.671700119972229,4303.3952,110587.0,631.895309681701,1341.75001007655,27634.0,9489.0,,29843.0,23525.1684,82998.0,1380.98964064221,8605.0,80856.0,,,3.2704055309295654,26.72,22.687
New Zealand,2001.0,..,3.410881442,8.54036037,8.648310115,45442.80685,1.76341E+11,31690.09701,32883139000,33168.92153,16.89741438,67.23382435,3.861507613,NZL,0.0,1.6168208718299866,4528.95,113712.0,302.846463724832,881.809099869804,28909.0,8578.0,,29820.0,24683.193,84906.0,2202.42754991604,8835.0,82748.0,,,3.2723960876464844,25.068,21.811
New Zealand,2002.0,..,4.713962642,7.148930141,7.982254979,46765.46841,1.84653E+11,32612.47121,35507955000,34236.039,16.75975174,62.65599456,0.297941895,NZL,0.0,1.561941623687744,5774.12549999999,117634.0,14.9169522779476,1033.73674432024,29409.0,10270.0,,33512.0,31065.0794999999,88270.0,976.312552166584,9058.0,86063.0,,,3.274387836456299,23.498,23.362
New Zealand,2003.0,..,4.728476454,14.309997,14.45334433,48019.65311,1.93385E+11,33487.09225,40640042000,35881.50576,16.80737983,57.91476935,2.068896052,NZL,0.0,1.6507855653762815,5641.34999999999,124084.0,-72.1854297074721,-1072.7809545144,30343.0,12266.0,,36957.0,37435.45,93711.0,948.778266334711,9642.0,91441.0,,,3.276380777359009,21.98,23.649
New Zealand,2004.0,..,4.088956923,9.043819148,8.145030952,49245.78985,2.01292E+11,34342.1537,43950186000,37812.59939,17.06985682,58.79955227,2.758033537,NZL,0.0,1.7532398700714111,6261.57440000001,131416.0,218.228976912412,1230.39993997038,31809.0,12735.0,,42135.0,50234.1200000001,99546.0,8838.82966432854,10438.0,97154.0,,,3.2783749103546143,20.03,25.328
New Zealand,2005.0,..,3.353315797,4.050276926,5.721518448,50325.87339,2.08042E+11,35095.36316,46464804000,39414.83829,17.94742753,58.01874344,2.000195071,NZL,0.0,1.631622076034546,5479.8188,137789.0,-585.202392991617,1048.53750319049,33836.0,12206.0,,43720.0,49222.2918,103928.0,3345.85851001416,11946.0,101560.0,,,3.2803704738616943,18.501,25.434
New Zealand,2006.0,..,2.798463492,-5.332140789,-1.657895727,51107.4203,2.13864E+11,35640.38446,45694466000,41104.04818,18.3612009,59.60326504,2.690958488,NZL,0.0,1.695319414138794,5953.56060000002,142317.0,161.646150107928,592.576436262128,35155.0,12002.0,,43151.0,53988.6438000002,107144.0,2772.83993883973,11942.0,104830.0,,,3.2647857666015625,16.369,23.868
